Ngày lập đơn,Số yêu cầu,Diễn giải,Yêu cầu mua hàng,Đơn đặt hàng,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Hệ số,Đơn vị tính 2,Số lượng (1),Số lượng (2)
7/21/2023,LN07/23-069,Mua hàng theo YCMH số PR23/06-057: Vật tư sửa chữa máy móc thiết bị cho buồng sạch xưởng JUMBO,PR23/06-057,PO07/23-002,0927600065000000,Công tắc hành trình HY - P701A,CAI,1,CAI,1,1
7/12/2023,LN07/23-035,Mua hàng theo YCMH số PR23/07-008: Vật tư thay thế cho MMTB PO07/23-012.,PR23/07-008,PO07/23-012,0903100460000000,Con trượt HRC FN SZ V1.  R705-5.2/1 . N,CAI,1,CAI,2,2
6/17/2023,LN06/23-062,Nhập theo YCNK số LN06/23-062 ứng với IR2306-0029 và PI2306-0020 bên ERP,,PO06/23-077,0901101590000000,Cóc đạp điện TFS - 201 - 10A - 250VAC,CAI,1,CAI,10,10
7/14/2023,LN07/23-041,Vật tư lắp đặt đường nước và máy nén khì máy sợi số 2 PO06/23-118/PO07/23-032.,PR23/06-068,PO06/23-118,0904700870000000,Co xuống máng cáp kẻm 200x100x2.5mm + nắp,CAI,1,CAI,10,10
9/22/2023,LN09/23-089,Vật cải tạo lại hệ thống điện cho máy in cuộn số 5. Và vật tư dự phòng thay thế cho hệ thiếu chiếu sáng nhà xưởng.,PR23/08-049,PO08/23-086,0904700870000000,Co xuống máng cáp kẻm 200x100x2.5mm + nắp,CAI,1,CAI,10,10
6/26/2023,LN06/23-100,Nhập kho theo PO23/06-010.,PR23/06-008,PO06/23-010,0906600570000000,Co xuống 200x100x1.8 + nắp,CAI,1,CAI,4,4
6/26/2023,LN06/23-100,Nhập kho theo PO23/06-010.,PR23/06-008,PO06/23-010,0906600560000000,Co xuống 100x50x1.8 + nắp,CAI,1,CAI,6,6
7/21/2023,LN07/23-070,Mua hàng theo YCMH số PR23/07-014: Vật tư sửa chữa máy móc thiết bị phục vụ sản xuất. PO23/07-026/044/055.,PR23/07-036,PO07/23-055,09047012000000000,Co sừng PVC phi 42,CAI,1,CAI,1,1
7/24/2023,LN07/23-078,Đề xuất mua vật tư sử dụng cho bp tạp vụ PO07/23-055/061.,PR23/07-036,PO07/23-055,09047012000000000,Co sừng PVC phi 42,CAI,1,CAI,13,13
9/6/2023,LN09/23-016,Vật tư cải tạo lại máy in cuộn số 5 theo đề xuất. PO08/23-087/099.,PR23/08-050,PO08/23-099,0910900020000000,CỌ SƠN 5 Phân,Cái,1,Cái,5,5
9/26/2023,LN09/23-101,Đơn hàng mãu Furukawa PO08/23-099 và PO09/23-039/065.,PR23/09-029,PO09/23-039,0904701050000000,Co sắt tráng kẽm 2 đầu ren trong phi 27,CAI,1,CAI,30,30
7/7/2023,LN07/23-025,Mua hàng theo YCMH số PR23/07-003: Yêu cầu mua vật tư sửa chữa đường nước văn phòng mới,PR23/07-007,PO07/23-011,0908900051000000,Co răng ngoài 21/27,CAI,1,CAI,3,3
8/24/2023,LN08/23-094,Vật tư cải tạo vòi nước rửa tay PO08/23-038.,PR23/08-020,PO08/23-038,0904700840000000,Co Nhựa ren trong 17 ngoài 21,CAI,1,CAI,8,8
6/26/2023,LN06/23-099,Nhập kho theo PO06/23-095/103/107,PR23/06-065,PO06/23-107,0904700420000000,Co nhựa PVC-MB phi 34mm,CAI,1,CAI,6,6
7/4/2023,LN07/23-004,Vật tư lắp đặt đường nước và máy nén khì máy sợi số 2,PR23/06-068,PO06/23-115,0904700420000000,Co nhựa PVC-MB phi 34mm,CAI,1,CAI,5,5
7/28/2023,LN07/23-096,Mua vật tư lắp đặt công trình bếp lavabo nhà vệ sinh văn phòng mới PO07/23-040/091.,PR23/07-059,PO07/23-091,0904700420000000,Co nhựa PVC-MB phi 34mm,CAI,1,CAI,4,4
9/26/2023,LN09/23-101,Đơn hàng mãu Furukawa PO08/23-099 và PO09/23-039/065.,PR23/09-050,PO09/23-065,0904700420000000,Co nhựa PVC-MB phi 34mm,CAI,1,CAI,2,2
7/26/2023,LN07/23-086,Đề xuất mua vật tư sử dụng cho bp tạp vụ. PO07/23-061.,PR23/07-043,PO07/23-061,0904700220000000,Co nhựa PVC BM phi 49,Cái,1,Cái,5,5
9/4/2023,LN09/23-010,Đề xuất mua vật tư xây dựng PO09/23-011.,PR23/09-008,PO09/23-011,09047012400000000,Co nhựa PVC BM phi 168mm,CAI,1,CAI,6,6
7/7/2023,LN07/23-025,Mua hàng theo YCMH số PR23/07-003: Yêu cầu mua vật tư sửa chữa đường nước văn phòng mới,PR23/07-007,PO07/23-011,0904700230000000,Co nhựa pvc 60,CAI,1,CAI,4,4
9/21/2023,LN09/23-076,Vật Tư lắp dặt chậu rửa cho bếp PO09/23-061.,PR23/09-043,PO09/23-061,0904700230000000,Co nhựa pvc 60,CAI,1,CAI,1,1
8/24/2023,LN08/23-095,Vật tư làm đuocngừ dẫn nước rửa chen PO08/23-035/038.,PR23/08-017,PO08/23-035,0904700240000000,CO NHỰA 90,CAI,1,CAI,2,2
7/4/2023,LN07/23-004,Vật tư lắp đặt đường nước và máy nén khì máy sợi số 2,PR23/06-068,PO06/23-115,0904700300000000,Co nhựa 21,CAI,1,CAI,4,4
7/20/2023,LN07/23-064,Vật tư lắp đặt đường nước và máy nén khì máy sợi số 2,PR23/06-068,PO06/23-115,0904700300000000,Co nhựa 21,CAI,1,CAI,4,4
7/14/2023,LN07/23-041,Vật tư lắp đặt đường nước và máy nén khì máy sợi số 2 PO06/23-118/PO07/23-032.,PR23/06-068,PO06/23-118,0904700510000000,Co ngang máng điện 200x100x1.5mm,CAI,1,CAI,4,4
9/22/2023,LN09/23-089,Vật cải tạo lại hệ thống điện cho máy in cuộn số 5. Và vật tư dự phòng thay thế cho hệ thiếu chiếu sáng nhà xưởng.,PR23/08-049,PO08/23-086,0904700510000000,Co ngang máng điện 200x100x1.5mm,CAI,1,CAI,8,8
7/4/2023,LN07/23-004,Vật tư lắp đặt đường nước và máy nén khì máy sợi số 2,PR23/06-068,PO06/23-115,0904701080000000,Co Lơi PVC phi 34,CAI,1,CAI,4,4
7/4/2023,LN07/23-004,Vật tư lắp đặt đường nước và máy nén khì máy sợi số 2,PR23/06-068,PO06/23-115,0904700500000000,Co lơi PVC 60,CAI,1,CAI,4,4
9/4/2023,LN09/23-010,Đề xuất mua vật tư xây dựng PO09/23-011.,PR23/09-008,PO09/23-011,09047012700000000,Co lơi nhựa PVC BM phi 315mm,CAI,1,CAI,1,1
8/24/2023,LN08/23-096,Vật tư sử dụng của phân xưởng sản xuất theo dề xuất. PO08/23-019/067,PR23/08-041,PO08/23-067,0904700480000000,CO LƠI NHỰA PHI 140,CAI,1,CAI,2,2
7/14/2023,LN07/23-041,Vật tư lắp đặt đường nước và máy nén khì máy sợi số 2 PO06/23-118/PO07/23-032.,PR23/06-068,PO06/23-118,0904700770000000,Co lên máng điện  200x100x1.5mm,CAI,1,CAI,8,8
9/22/2023,LN09/23-089,Vật cải tạo lại hệ thống điện cho máy in cuộn số 5. Và vật tư dự phòng thay thế cho hệ thiếu chiếu sáng nhà xưởng.,PR23/08-049,PO08/23-086,0904700770000000,Co lên máng điện  200x100x1.5mm,CAI,1,CAI,6,6
7/4/2023,LN07/23-003,Vật tư lắp đặt đường nước và máy nén khì máy sợi số 2 (PO06/23-111/115/120),PR23/06-067,PO06/23-111,0910900030000000,Cọ lăn sơn 6cm,Cái,1,Cái,5,5
8/24/2023,LN08/23-100,Vật tư sử dụng sửa chữa lược cho máy dệt LOHIA. PO08/23-058.,PR23/08-036,PO08/23-058,0910900030000000,Cọ lăn sơn 6cm,Cái,1,Cái,2,2
6/20/2023,LN06/23-076,Nhập kho theo PO06/23-066/075/089.,PR23/06-046,PO06/23-075,0904700130000000,Co hơi 1 đầu ren ngoài 21- ống hơi 12mm,Cái,1,Cái,30,30
6/20/2023,LN06/23-076,Nhập kho theo PO06/23-066/075/089.,PR23/06-046,PO06/23-075,0904700120000000,Co hơi 1 đầu ren ngoài 21- ống hơi 10mm,Cái,1,Cái,30,30
7/21/2023,LN07/23-070,Mua hàng theo YCMH số PR23/07-014: Vật tư sửa chữa máy móc thiết bị phục vụ sản xuất. PO23/07-026/044/055.,PR23/07-036,PO07/23-055,09047013000000000,Co giảm PVC 60/42,CAI,1,CAI,6,6
7/7/2023,LN07/23-025,Mua hàng theo YCMH số PR23/07-003: Yêu cầu mua vật tư sửa chữa đường nước văn phòng mới,PR23/07-007,PO07/23-011,0904700103000000,Co 60/34,CAI,1,CAI,2,2
8/28/2023,LN08/23-113,Vật tư sửa chữa thay thế cho máy dệt Starlinger của bộ phận SX theo đề xuất.,PR23/08-012,PO08/23-091,CHD011,CHỤP SUỐT RX6.1 Mã: VYC-01121B,CAI,1,CAI,200,200
7/14/2023,LN07/23-041,Vật tư lắp đặt đường nước và máy nén khì máy sợi số 2 PO06/23-118/PO07/23-032.,PR23/06-068,PO06/23-118,0906900320000000,Chụp mũ màu V70 ( đen),Cái,1,Cái,4,4
9/22/2023,LN09/23-090,Vật tư lắp đặt lại hệ thống điện điều khiển cho máy kéo sợi số 1 và số 6.,PR23/08-056,PO08/23-097,0906900310000000,Chụp mũ màu V150 ( đỏ - vàng - xanh),CAI,1,CAI,12,12
7/14/2023,LN07/23-041,Vật tư lắp đặt đường nước và máy nén khì máy sợi số 2 PO06/23-118/PO07/23-032.,PR23/06-068,PO06/23-118,0906900220000000,Chụp mũ màu V120 ( đỏ - vàng - xanh - đen ),CAI,1,CAI,16,16
9/22/2023,LN09/23-090,Vật tư lắp đặt lại hệ thống điện điều khiển cho máy kéo sợi số 1 và số 6.,PR23/08-056,PO08/23-097,0906900220000000,Chụp mũ màu V120 ( đỏ - vàng - xanh - đen ),CAI,1,CAI,24,24
6/26/2023,LN06/23-100,Nhập kho theo PO23/06-010.,PR23/06-008,PO06/23-010,0906600640000000,Chụp mũ màu Nichifu - TIC22 ( đỏ-vàng-xanh-đen ),CAI,1,CAI,200,200
7/24/2023,LN07/23-078,Đề xuất mua vật tư sử dụng cho bp tạp vụ PO07/23-055/061.,PR23/07-048,PO07/23-061,5200109570000000,Chổi cỏ.,CAY,1,CAY,20,20
9/27/2023,LN09/23-108,Vật tư thay thế hệ thống chiếu sáng nhà máy. PO08/23-015/067 và PO09/23-001/065.,PR23/09-049,PO09/23-065,5200111230000000,Chìa khóa vòng - miệng 44mm.,CAI,1,CAI,2,2
9/25/2023,LN09/23-095,SO2309-0042 - LOTTE (SO2309-0018 - MATANG ),PR23/09-058,PO09/23-074,040010014000000,Chỉ may PP multiflament 900D,KG,1,KG,13.4,13.4
6/21/2023,LN06/23-083,"Nhập theo YCNK số LN06/23-083
- Nhập theo số lượng giao hàng theo PM: 376Kg (SL giao thực tế là 524.10  Kg).",PR23/06-039,PO06/23-070,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,1,KG,216,216
6/21/2023,LN06/23-083,"Nhập theo YCNK số LN06/23-083
- Nhập theo số lượng giao hàng theo PM: 376Kg (SL giao thực tế là 524.10  Kg).",PR23/06-044,PO06/23-072,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,1,KG,160,160
6/21/2023,LN06/23-085,Nhập theo YCNK số LN06/23-085 (Nhập chung số lượng NCC giao trong phiếu LN06/23-0083),PR23/06-054,PO06/23-094,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,1,KG,105,105
7/28/2023,LN07/23-098,Chỉ may PP 900D - Dây đai ép kiện SO2307-0038 - Inter SO2307-0040 - 48 Lumut SO2307-0041 - Inter (ĐỀ NGHỊ NK THEO SL THỰC NHẬN: 544.4 KG),PR23/07-045,PO07/23-062,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,1,KG,500,500
8/31/2023,LN08/23-125,SANMIGUEL HARVEST GFI INTER VN,PR23/08-035,PO08/23-060,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,1,KG,456.6,456.6
8/8/2023,LN08/23-028,HALSTON PERU,PR23/07-062,PO07/23-089,040010011000000,"Chỉ may PP 1200D, xanh dương. Cơ lý > or = 4.8KgF. Độ dãn > or =20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), kháng UV 1-2%",KG,1,KG,582.1,582.1
6/15/2023,LN06/23-049,Nhập theo YCNK số LN06/23-049 ứng với số PR2306-0025 và PI2306-0024 bên ERP,,PO06/23-056,040010009000000,"Chỉ may PP 1200D, màu trắng không tẩy. Lực >4.8kgF, dãn >20%, nhúng hồ 20 điểm/1 mét, kháng UV 1-2%",KG,1,KG,23.8,23.8
6/15/2023,LN06/23-049,Nhập theo YCNK số LN06/23-049 ứng với số PR2306-0025 và PI2306-0024 bên ERP,,PO06/23-057,040010009000000,"Chỉ may PP 1200D, màu trắng không tẩy. Lực >4.8kgF, dãn >20%, nhúng hồ 20 điểm/1 mét, kháng UV 1-2%",KG,1,KG,422.6,422.6
9/18/2023,LN09/23-058,DONGWON [SO TỔNG] ĐH TAICAL LUCKY STAR 8k5 KG,PR23/08-003,PO08/23-006,040010009000000,"Chỉ may PP 1200D, màu trắng không tẩy. Lực >4.8kgF, dãn >20%, nhúng hồ 20 điểm/1 mét, kháng UV 1-2%",KG,1,KG,380,380
9/18/2023,LN09/23-058,DONGWON [SO TỔNG] ĐH TAICAL LUCKY STAR 8k5 KG,PR23/06-073,PO09/23-030,040010009000000,"Chỉ may PP 1200D, màu trắng không tẩy. Lực >4.8kgF, dãn >20%, nhúng hồ 20 điểm/1 mét, kháng UV 1-2%",KG,1,KG,252,252
8/30/2023,LN08/23-133,"Nhân NVL gia công may KIÊN THẠNH
SO2308-0043
SO2309-0007",,,040010019000000,"Chỉ may multi Polyester, 4000D, màu trắng. [Dùng cho may bao Jumbo]; Lực ≥22KgF, độ giãn ≥ 15.5% ± 1",KG,1,KG,24,24
8/28/2023,LN08/23-134,"Nhân NVL gia công may KIÊN THẠNH
SO2308-0043
SO2309-0007",,,040010019000000,"Chỉ may multi Polyester, 4000D, màu trắng. [Dùng cho may bao Jumbo]; Lực ≥22KgF, độ giãn ≥ 15.5% ± 1",KG,1,KG,8,8
9/5/2023,LN09/23-121,"Nhận NVL gia công may KIÊN THẠNH
SO2308-0043
SO2309-0007",,,040010019000000,"Chỉ may multi Polyester, 4000D, màu trắng. [Dùng cho may bao Jumbo]; Lực ≥22KgF, độ giãn ≥ 15.5% ± 1",KG,1,KG,104,104
8/26/2023,LN08/23-135,"Nhận NVL gia công may KIÊN THẠNH
SO2308-0043
SO2309-0007",,,040010019000000,"Chỉ may multi Polyester, 4000D, màu trắng. [Dùng cho may bao Jumbo]; Lực ≥22KgF, độ giãn ≥ 15.5% ± 1",KG,1,KG,15,15
9/20/2023,LN09/23-073,Mua hàng theo YCMH số PR23/05-0083,PR23/05-0083,PO06/23-017,040010007000000,"Chỉ may multi Polyester, 2000D (se đôi), màu trắng. [Dùng cho may bao Jumbo]; Lực ≥15KgF, độ giãn ≥ 15.5% ± 1",KG,1,KG,39.91,39.91
9/20/2023,LN09/23-073,Mua hàng theo YCMH số PR23/05-0083,PR23/06-073,PO09/23-049,040010007000000,"Chỉ may multi Polyester, 2000D (se đôi), màu trắng. [Dùng cho may bao Jumbo]; Lực ≥15KgF, độ giãn ≥ 15.5% ± 1",KG,1,KG,660.66,660.66
8/30/2023,LN08/23-133,"Nhân NVL gia công may KIÊN THẠNH
SO2308-0043
SO2309-0007",,,040010007000000,"Chỉ may multi Polyester, 2000D (se đôi), màu trắng. [Dùng cho may bao Jumbo]; Lực ≥15KgF, độ giãn ≥ 15.5% ± 1",KG,1,KG,55,55
8/26/2023,LN08/23-135,"Nhận NVL gia công may KIÊN THẠNH
SO2308-0043
SO2309-0007",,,040010007000000,"Chỉ may multi Polyester, 2000D (se đôi), màu trắng. [Dùng cho may bao Jumbo]; Lực ≥15KgF, độ giãn ≥ 15.5% ± 1",KG,1,KG,5,5
6/10/2023,LN06/23-021,Nhập theo YCNK LN06/23-021 ứng với PO06/23-011. Lưu ý: nhập theo số giao thực tế 717kg,PR23/06-009,PO06/23-011,040010006000000,"Chỉ may cotton C9, màu trắng. [2400D, 9.0kgF, 16%]",KG,1,KG,650,650
6/22/2023,LN06/23-091,Nhập kho theo PO06/23-069 (ĐỀ NGHỊ NK THEO SL THỰC TẾ NCC GIAO CHỈ MAY C6 MÀU ĐỎ 45.8 KG/ CHỈ MAY C6 MÀU TRẮNG 146.9 KG),PR23/06-039,PO06/23-069,040010004000000,"Chỉ may cotton C6, màu trắng. [1600D, 6.0kgF, 16%]",KG,1,KG,133,133
6/22/2023,LN06/23-091,Nhập kho theo PO06/23-069 (ĐỀ NGHỊ NK THEO SL THỰC TẾ NCC GIAO CHỈ MAY C6 MÀU ĐỎ 45.8 KG/ CHỈ MAY C6 MÀU TRẮNG 146.9 KG),PR23/06-039,PO06/23-069,040010005000000,"Chỉ may cotton C6, màu đỏ. [1600D, 6.0kgF, 16%]",KG,1,KG,44,44
6/26/2023,LN06/23-098,Nhập kho theo PO06/23-075/089/095,PR23/06-057,PO06/23-095,0927600067000000,Chén cước đánh rĩ Inox D100,CAI,1,CAI,10,10
9/13/2023,LN09/23-042,Mua hàng theo yêu cầu số PR23/06-058 PO06/23-097.,PR23/06-058,PO06/23-097,0916100058000000,Chậu rửa tay,BO,1,BO,3,3
6/7/2023,LN06/23-013,Nhập kho theo PO06/23009/019/024,PR23/06-012,PO06/23-024,0926600030000000,CHÂN VỊT NHỰA MÁY MAY SUNTA (THEO MẪU),CAI,1,CAI,200,200
9/12/2023,LN09/23-035,Vật tư thay thế và dự phòng: máy may Newlong (Máy cắt may tự động - May thủ công) PO07/23-034 và PO08/23-102 và PO09/23-001.,PR23/09-001,PO09/23-001,0926600030000000,CHÂN VỊT NHỰA MÁY MAY SUNTA (THEO MẪU),CAI,1,CAI,200,200
9/12/2023,LN09/23-035,Vật tư thay thế và dự phòng: máy may Newlong (Máy cắt may tự động - May thủ công) PO07/23-034 và PO08/23-102 và PO09/23-001.,PR23/09-001,PO09/23-001,0926600020000000,Chân vịt máy may newlong (mã: 032342).,Cái,1,Cái,10,10
6/14/2023,LN06/23-047,Nhập theo YCNK số LN06/23-047 ứng với IR2306-0023 và PI2306-0011 trên ERP,,PO06/23-054,CBT001,Chai xịt chống rỉ sét và bôi trơn Selleys RP7 300g,Chai,1,Chai,5,5
7/4/2023,LN07/23-003,Vật tư lắp đặt đường nước và máy nén khì máy sợi số 2 (PO06/23-111/115/120),PR23/06-070,PO06/23-115,CBT001,Chai xịt chống rỉ sét và bôi trơn Selleys RP7 300g,Chai,1,Chai,3,3
9/6/2023,LN09/23-015,Yêu cầu mua Vật tư Làm đường ống đãn nước thải (HỦY ỐNG  NHỰA PHI 140 VÀ CO NHỰA 140 CHUYỂN QUA DÙNG ỐNG 168) HỦY SẮT HỘP TRÁNG KẼM HÙNG KT BÁO) PO08/23-043.,PR23/08-024,PO08/23-043,CBT001,Chai xịt chống rỉ sét và bôi trơn Selleys RP7 300g,Chai,1,Chai,10,10
6/30/2023,LN06/23-116,"Yêu cầu mua hàng theo KH EP2306-0100,0093.0095",PR23/06-075,PO06/23-125,0908700360000000,CELL bình 656AH - hiệu LIFTTOP KT: 155X175mm - CAO 400mm,CAI,1,CAI,1,1
8/24/2023,LN08/23-097,Vật tư sửa chữa bảo trì máy sợi LOHIA 7. Và thay thế cho xen nâng số 12 và số 5. PO08/23-042.,PR23/08-024,PO08/23-042,0908700360000000,CELL bình 656AH - hiệu LIFTTOP KT: 155X175mm - CAO 400mm,CAI,1,CAI,1,1
6/30/2023,LN06/23-121,Ốp đá và sơn lại Nhà văn phồng,PR23/06-077,PO06/23-123,0909000030000000,cát xây dựng,M3,1,M3,2,2
9/6/2023,LN09/23-018,Và xây hố ga và axit cho xe nâng PO08/23-059/100.,PR23/08-032,PO08/23-059,0909000030000000,cát xây dựng,M3,1,M3,4,4
9/26/2023,LN09/23-104,Vật Tư lắp dặt chậu rửa cho bếp PO2309/061/078,PR23/09-063,PO09/23-078,0909000030000000,cát xây dựng,M3,0.8,M3,5,4
8/28/2023,LN08/23-116,"Mua hàng theo YCMH số PR23/05-0088 / PR23/05-0103 / PR23/06-014 - Tỷ giá: 23,700 VNĐ",PR23/05-0088,PO06/23-020,0902207330000000,Card power supply ps20 ( 24 heads)  HSN: 84482000 mã: 11147250193,CAI,1,CAI,4,4
8/28/2023,LN08/23-115,"Vật tư sử dụng làm palang máy in cuộn số 5. Vật tư thay thế cho máy dệt Nova6 và máy sợi 1,2,3,6. - Tỷ giá: 23,700 VND",PR23/04-0069,PO08/23-092,0902209370000000,Card loadcell - amplufier ZLFD-B.PCB,CAI,1,CAI,4,4
8/28/2023,LN08/23-116,"Mua hàng theo YCMH số PR23/05-0088 / PR23/05-0103 / PR23/06-014 - Tỷ giá: 23,700 VNĐ",PR23/05-0088,PO06/23-020,0902203810000000,Card INVETER LS20 (Programed LS20 Inverter)- Mã: 11147250436,CAI,1,CAI,10,10
9/15/2023,LN09/23-054,"Mua hàng theo YCMH số PR23/05-0088 / PR23/05-0103 / PR23/06-014 - Tỷ giá: 23,700 VNĐ",PR23/06-014,PO06/23-020,0902203840000000,Card báo hết chỉ dọc AXL6 (warp sensor card)) mã: 11147250166,Cái,1,Cái,6,6
9/6/2023,LN09/23-017,ĐẶT  KHẮCTƯ TRÚC (KHẮC NGHỊCH 5MM ):SO2307-0049 PO08/23-067 VÀ PO09/23-010.,PR23/08-041,PO08/23-067,0902203450000000,Cáp lụa thép chống xoắn phi 6mm,Mét,1,Mét,20,20
8/5/2023,LN08/23-020,Đề xuất mua vật tư phục vụ công đoạn dệt ngày 02/08/2023 PO07/23-076/093 và PO08/23-011/017.,PR23/07-060,PO07/23-093,CQU018,Cánh quạt nhôm 180 - lỗ cốt phi 20,CAI,1,CAI,5,5
8/21/2023,LN08/23-076,"Vật tư sửa chữa máy sợi 7,8 và máy in cuộn 5,6 và máy thổi và máy tráng hấp PO07/23-077 VÀ PO08/23-015.",PR23/08-014,PO08/23-015,0904900090000000,Cánh quạt hút ẩm phi 580x38mm - lỗ cốt phi 38 x then 10x4mm ( GC theo bản vẽ ),CAI,1,CAI,1,1
7/28/2023,LN07/23-092,Vật tư sử dụng thay thế máy may newlong và thùng nước máy sợi 3 PO07/23-075/077.,PR23/07-050,PO07/23-075,0901101730000000,Càng đá móc 033041,CAI,1,CAI,4,4
8/16/2023,LN08/23-066,Vật tư thay thế bảo trì thoi máy dệt Nova6 và Rx6.1,PR2304-0061,PO05/23-119,0912800180000000,càng bù thoi NOVA6.576 mã: 111406359010.,CAI,1,CAI,100,100
7/12/2023,LN07/23-032,Mua hàng theo YCMH số PR23/07-007: Mua vật tư lắp đèn chân cột cấp thoát nước cho nhà bếp văn phòng mới. PO011/097,PR23/06-058,PO06/23-097,0916100057000000,"Cần tắm nóng, lạnh Inox 304",BO,1,BO,2,2
7/6/2023,LN07/23-019,"Yêu cầu mua hàng theo KH EP2306-0100,0093.0095",PR23/06-062,PO06/23-103,5300100221000000,CAMERA WIFI,CAI,1,CAI,1,1
7/17/2023,LN07/23-053,ĐẶT KHẮC  INTERFLOUR (KHẮC NGHỊCH 5MM )- SO2307-0017.SO2307-0019.,PR23/07-019,PO07/23-036,5200104350000000,Cám mì Pollard,CM2,1,CM2,6016,6016
7/18/2023,LN07/23-057,"Yêu cầu vật tư theo KH EP2307-0023,0024,0025.0026 PO06/23-089/125 và PO07/23-034.",PR23/06-052,PO06/23-089,090570188000000,Cảm biến PR18 - 8DN - NPN - NO,CON,1,CON,4,4
7/21/2023,LN07/23-069,Mua hàng theo YCMH số PR23/06-057: Vật tư sửa chữa máy móc thiết bị cho buồng sạch xưởng JUMBO,PR23/06-057,PO07/23-002,0927600064000000,Cảm biến khóa cửa phòng sạch,CAI,1,CAI,1,1
9/19/2023,LN09/23-064,Mua hàng theo YCMH số PR23/05-0016 (EP2305-0010),PR2304-0058,PO05/23-121,0927600061000000,Cảm biến - Mã số ( AELT - 01035 ),CAI,1,CAI,6,6
7/17/2023,LN07/23-052,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG CHINA (+ INTER: SO2307-0013+SO2307-0019 PO07/23-045.,PR23/07-030,PO07/23-045,MDM-FL021,Cam 021C FL.,KG,1,KG,100,100
9/15/2023,LN09/23-050,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG 66 LUMUT-SO2309-0004,PR23/09-037,PO09/23-043,MDM-FL021GT,Cam 021C FL gián tiếp,KG,1,KG,32,32
9/26/2023,LN09/23-101,Đơn hàng mãu Furukawa PO08/23-099 và PO09/23-039/065.,PR23/09-029,PO09/23-039,0905000080000000,"CÀ RÁ REN NGOÀI ỐNG 27, REN TRONG ỐNG 21",CAI,1,CAI,30,30
9/26/2023,LN09/23-101,Đơn hàng mãu Furukawa PO08/23-099 và PO09/23-039/065.,PR23/09-049,PO09/23-065,09050001200000000,"CÀ RÁ REN NGOÀI 42, REN TRONG 34",CAI,1,CAI,2,2
7/4/2023,LN07/23-004,Vật tư lắp đặt đường nước và máy nén khì máy sợi số 2,PR23/06-068,PO06/23-115,09050000150000000,Cà rá Inox phi 27/21,CAI,1,CAI,8,8
9/11/2023,LN09/23-124,"ĐH BẢN IN CAO SU DONGWON A,B,C,D,E,F , TỔNG CỘNG 43 BỘ, XUẤT KHO BỎ LÊN CONT HÀNG NGÀY 8/9/2023",PR23/09-089,PO09/23-103,52001051130000000,C 75X38CM,CM2,1,CM2,18401,18401
7/24/2023,LN07/23-076,Đễ xuất mua văn phòng phẩm sử dụng  nhu cầu  cho các phòng ban,PR23/07-021,PO07/23-035,5300100410000000,Bút xóa,CAY,1,CAY,10,10
6/12/2023,LN06/23-022,Nhập kho theo PO2306/23-028,PR23/06-017,PO06/23-028,53-5300100370000000,Bút lông dầu xanh,CAY,1,CAY,50,50
7/24/2023,LN07/23-076,Đễ xuất mua văn phòng phẩm sử dụng  nhu cầu  cho các phòng ban,PR23/07-021,PO07/23-035,53-5300100370000000,Bút lông dầu xanh,CAY,1,CAY,20,20
8/24/2023,LN08/23-103,ĐỀ XUẤT MUA VPP CHO CÁC PHÒNG BAN THÁNG 08/2023 PO08/23-047.,PR23/08-026,PO08/23-047,53-5300100370000000,Bút lông dầu xanh,CAY,1,CAY,20,20
9/22/2023,LN09/23-087,ĐỄ XUẤT MUA VPP THÁNG 09.2023,PR23/09-046,PO09/23-056,53-5300100370000000,Bút lông dầu xanh,CAY,1,CAY,30,30
6/12/2023,LN06/23-022,Nhập kho theo PO2306/23-028,PR23/06-017,PO06/23-028,5300100360000000,Bút lông dầu đỏ,CAY,1,CAY,40,40
7/24/2023,LN07/23-076,Đễ xuất mua văn phòng phẩm sử dụng  nhu cầu  cho các phòng ban,PR23/07-021,PO07/23-035,5300100360000000,Bút lông dầu đỏ,CAY,1,CAY,20,20
